CONTENTID,CONTENTTYPEID,TITLE,ADDR1,ADDR2,AREACODE,CAT1,CAT2,CAT3,CREATEDTIME,FIRSTIMAGE,FIRSTIMAGE2,MAPX,MAPY,MLEVEL,MODIFIEDTIME,SIGUNGUCODE,ZIPCODE,TEL,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
2622715,39,감꽃당,서울특별시 종로구 돈화문로11다길 38,NULL,1,A05,A0502,A05020900,2.0191E+13,http://tong.visitkorea.or.kr/cms/resource/19/2622719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2622719_image2_1.jpg,126.9900725,37.57384805,6,2.02002E+13,23,3133,02-747-3999,77,I,2.02111E+13,NULL,NULL,N,NULL
849941,39,감나무집,부산광역시 금정구 공해2길 2,(금성동),6,A05,A0502,A05020100,2.0091E+13,http://tong.visitkorea.or.kr/cms/resource/30/1982630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1982630_image3_1.jpg,129.055798,35.24421288,6,2.02104E+13,2,46238,051-517-1378,78,I,2.02111E+13,NULL,NULL,N,NULL
686369,39,감나무집,충청북도 충주시 수안보면 미륵송계로 339-1,NULL,33,A05,A0502,A05020100,2.00901E+13,NULL,NULL,128.0418068,36.83887709,6,2.0211E+13,11,27500,043-846-0608,79,I,2.02111E+13,NULL,NULL,N,NULL
1866954,39,감나무집,제주특별자치도 제주시 오남로 12,NULL,39,A05,A0502,A05020100,2.01312E+13,NULL,NULL,126.5195597,33.49417535,6,2.0211E+13,4,63191,064-722-8292,80,I,2.02111E+13,NULL,NULL,N,NULL
133832,39,감나무집,경기도 남양주시 조안면 다산로747번길 45,NULL,31,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/84/1788084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1788084_image3_1.jpg,127.3033373,37.51789076,6,2.02108E+13,9,12283,NULL,81,I,2.02111E+13,NULL,NULL,N,NULL
1828984,39,감나무집 감자옹심이,강원도 속초시 중앙시장로 110-8,(중앙동),32,A05,A0502,A05020100,2.01307E+13,http://tong.visitkorea.or.kr/cms/resource/41/1951341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1951341_image3_1.jpg,128.5909303,38.20437131,6,2.02103E+13,5,24832,033-633-2306,82,I,2.02111E+13,NULL,NULL,N,NULL
2484386,39,감내맛집,부산광역시 사하구 감내2로 159,NULL,6,A05,A0502,A05020100,2.01703E+13,http://tong.visitkorea.or.kr/cms/resource/78/2484378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2484378_image2_1.jpg,129.0093366,35.09896441,6,2.02007E+13,10,49363,051-291-1444,83,I,2.02111E+13,NULL,NULL,N,NULL
1595441,39,감로헌,전라북도 전주시 덕진구 권삼득로 247,NULL,37,A05,A0502,A05020100,2.01204E+13,NULL,NULL,127.1328375,35.83940562,6,2.02109E+13,12,54931,063-275-8811,84,I,2.02111E+13,NULL,NULL,N,NULL
2652929,39,감미옥,서울특별시 종로구 종로 166-1,NULL,1,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/22/2654722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2654722_image2_1.jpg,126.996136,37.57046522,6,2.02102E+13,23,3194,02-2269-6933,85,I,2.02111E+13,NULL,NULL,N,NULL
1985702,39,감미옥(구 대성옥),서울특별시 종로구 종로 166-1,NULL,1,A05,A0502,A05020100,2.01501E+13,http://tong.visitkorea.or.kr/cms/resource/22/2654722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2654722_image2_1.jpg,126.9961138,37.570418,6,2.0211E+13,23,3194,02-2269-6933,86,I,2.02111E+13,NULL,NULL,N,NULL
134877,39,감악산생꼬기꾸이,경기도 구리시 이문안로 6-1,NULL,31,A05,A0502,A05020100,2.00502E+13,http://tong.visitkorea.or.kr/cms/resource/13/1856013_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1856013_image3_1.jpg,127.1320452,37.59164576,6,2.0211E+13,6,11938,031-556-4077,87,I,2.02111E+13,NULL,NULL,N,NULL
627582,39,감자네,강원도 인제군 인제읍 덕산로 84,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/06/591306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/591306_image3_1.jpg,128.1860903,38.08416084,6,2.02108E+13,10,24627,033-462-5766,88,I,2.02111E+13,NULL,NULL,N,NULL
2681503,39,감자마을,경기도 평택시 참이슬2길 7,NULL,31,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/02/2681502_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2681502_image2_1.jpg,127.1162525,36.98858753,6,2.02103E+13,28,17874,031-654-5797,89,I,2.02111E+13,NULL,NULL,N,NULL
2670841,39,감자바우식당,강원도 강릉시 금성로35번길 4,NULL,32,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/12/2670912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2670912_image2_1.jpg,128.8970944,37.75307686,6,2.02103E+13,1,25543,033-648-4982,90,I,2.02111E+13,NULL,NULL,N,NULL
2484393,39,감천 아지매 밥집,부산광역시 사하구 옥천로75번길 17,NULL,6,A05,A0502,A05020100,2.01703E+13,http://tong.visitkorea.or.kr/cms/resource/80/2484380_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2484380_image2_1.jpg,129.008859,35.09380664,6,2.02107E+13,10,49366,070-8818-4405,91,I,2.02111E+13,NULL,NULL,N,NULL
2572464,39,갑돌이와갑순이장어먹고,경상남도 통영시 통영해안로 335-7,(중앙동),36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.4240276,34.84461281,6,2.02002E+13,17,53053,055-648-5755,92,I,2.02111E+13,NULL,NULL,N,NULL
2652735,39,갑산면옥,경기도 하남시 월호로 62,NULL,31,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/42/2660142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2660142_image2_1.jpg,127.2084671,37.55477643,6,2.02108E+13,30,12925,031-792-7768,93,I,2.02111E+13,NULL,NULL,N,NULL
2688008,39,갑순네한방오리,전라남도 순천시 행중길 16,NULL,38,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/98/2701398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2701398_image2_1.jpg,127.4834015,34.95642821,6,2.02103E+13,11,57941,061-755-7889,94,I,2.02111E+13,NULL,NULL,N,NULL
2767298,39,갑오징어와코다리(청수골갑오징어와코다리),충청북도 음성군 삼성면 금일로 1274,NULL,33,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/70/2767270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2767270_image2_1.jpg,127.4757713,37.04190728,6,2.02111E+13,6,27645,NULL,95,I,2.02111E+13,NULL,NULL,N,NULL
845428,39,갑을원한옥카페,전라남도 담양군 창평면 돌담길 67,NULL,38,A05,A0502,A05020900,2.0091E+13,http://tong.visitkorea.or.kr/cms/resource/03/1972303_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1972303_image3_1.jpg,127.029076,35.24068006,6,2.02005E+13,7,57389,061-382-3669,96,I,2.02111E+13,NULL,NULL,N,NULL
2685274,39,갓덴스시 강남,서울특별시 강남구 테헤란로 109,NULL,1,A05,A0502,A05020300,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/49/2684649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2684649_image2_1.jpg,127.0290211,37.49888801,6,2.02103E+13,1,6134,02-2051-1477,97,I,2.02111E+13,NULL,NULL,N,NULL
135282,39,강가촌,강원도 홍천군 서면 한치골길 1122-54,NULL,32,A05,A0502,A05020100,2.00608E+13,http://tong.visitkorea.or.kr/cms/resource/27/1842427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1842427_image3_1.jpg,127.6950464,37.70149886,6,2.02106E+13,16,25101,033-434-9102,98,I,2.02111E+13,NULL,NULL,N,NULL
135136,39,강강술래 신림동,서울특별시 관악구 남부순환로 1660,NULL,1,A05,A0502,A05020100,2.00601E+13,http://tong.visitkorea.or.kr/cms/resource/66/818066_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/818066_image3_1.jpg,126.9350273,37.48455188,6,2.02105E+13,5,8780,02-886-9233,99,I,2.02111E+13,NULL,NULL,N,NULL
2767455,39,강경불고기 장암본점,경기도 의정부시 서계로 91,(장암동),31,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/94/2767794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2767794_image2_1.jpg,127.0550267,37.70618105,6,2.02111E+13,25,11723,NULL,100,I,2.02111E+13,NULL,NULL,N,NULL
2744546,39,강경해물칼국수,충청남도 논산시 강경읍 계백로147번길 7,NULL,34,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/85/2747885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2747885_image2_1.jpg,127.0154424,36.15752008,6,2.02109E+13,3,32936,NULL,101,I,2.02111E+13,NULL,NULL,N,NULL
133184,39,강계봉진막국수,경기도 여주시 대신면 천서리길 26,NULL,31,A05,A0502,A05020100,2.00308E+13,http://tong.visitkorea.or.kr/cms/resource/99/1188599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1188599_image3_1.jpg,127.5489739,37.40323909,6,2.02103E+13,20,12608,031-882-8300,102,I,2.02111E+13,NULL,NULL,N,NULL
1014287,39,강나루,전라북도 무주군 무주읍 내도로 123,NULL,37,A05,A0502,A05020100,2.01005E+13,http://tong.visitkorea.or.kr/cms/resource/10/1023810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1023810_image3_1.jpg,127.644665,36.0163167,6,2.02008E+13,5,55507,063-324-2898,103,I,2.02111E+13,NULL,NULL,N,NULL
2670270,39,강남가든,전라남도 목포시 상리로15번길 1-1,NULL,38,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/62/2666562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2666562_image2_1.jpg,126.4166407,34.81312362,6,2.02103E+13,8,58642,061-274-8002,104,I,2.02111E+13,NULL,NULL,N,NULL
2679210,39,강남구이나라,경상북도 안동시 중평길 107-7,NULL,35,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/43/2677143_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2677143_image2_1.jpg,128.7497712,36.55677536,6,2.02103E+13,11,36719,054-858-5665,105,I,2.02111E+13,NULL,NULL,N,NULL
2580169,39,강남면옥,대전광역시 서구 둔산로123번길 15,(둔산동),3,A05,A0502,A05020100,2.01812E+13,NULL,NULL,127.3874122,36.35198771,6,2.02102E+13,3,35240,042-472-9996,106,I,2.02111E+13,NULL,NULL,N,NULL
2770998,39,강남면옥,경기도 의왕시 의일로 15,(학의동) 1층,31,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/91/2771191_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/91/2771191_image2_1.jpeg,127.0054434,37.37423261,6,2.02111E+13,24,16016,NULL,107,I,2.02111E+13,NULL,NULL,N,NULL
2757564,39,강남면옥 파주점,경기도 파주시 교하로 677-20,(동패동),31,A05,A0502,A05020100,2.0211E+13,NULL,NULL,126.7043393,37.7089911,6,2.0211E+13,27,10883,NULL,108,I,2.02111E+13,NULL,NULL,N,NULL
1756249,39,강남목장,서울특별시 강남구 논현로86길 34,NULL,1,A05,A0502,A05020100,2.01211E+13,NULL,NULL,127.0402784,37.50032138,6,2.02109E+13,1,6223,02-562-7003,109,I,2.02111E+13,NULL,NULL,N,NULL
2683263,39,강남식당,강원도 평창군 평창읍 노성로 126-27,NULL,32,A05,A0502,A05020100,2.02011E+13,NULL,NULL,128.3971761,37.36795341,6,2.02011E+13,15,25375,033-332-2751,110,I,2.02111E+13,NULL,NULL,N,NULL
2685302,39,강남촌,강원도 강릉시 임영로 3,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/81/2684581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2684581_image2_1.jpg,128.8959504,37.74283081,6,2.02103E+13,1,25595,033-646-0016,111,I,2.02111E+13,NULL,NULL,N,NULL
2767297,39,강대박,충청북도 옥천군 동이면 옥천로 2286,NULL,33,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/96/2767296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2767296_image2_1.jpg,127.6186827,36.26979012,6,2.02111E+13,5,29024,NULL,112,I,2.02111E+13,NULL,NULL,N,NULL
2687772,39,강동분식,강원도 강릉시 곶감전길 15,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/16/2685016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2685016_image2_1.jpg,128.8976139,37.75204922,6,2.02103E+13,1,25543,010-2368-1281,113,I,2.02111E+13,NULL,NULL,N,NULL
2685464,39,강릉가자,강원도 강릉시 문화의길 3,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/81/2684781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2684781_image2_1.jpg,128.8949251,37.75448222,6,2.02103E+13,1,25533,033-644-9289,114,I,2.02111E+13,NULL,NULL,N,NULL
133817,39,강릉감자옹심이,강원도 강릉시 토성로 171,NULL,32,A05,A0502,A05020100,2.00304E+13,http://tong.visitkorea.or.kr/cms/resource/76/1813776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1813776_image3_1.jpg,128.8948695,37.7564681,6,2.02103E+13,1,25530,033-648-0340,115,I,2.02111E+13,NULL,NULL,N,NULL
2674265,39,강릉경포물회,강원도 강릉시 해안로 609,NULL,32,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/88/2674488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2674488_image2_1.jpg,128.8986758,37.81188954,6,2.02103E+13,1,25459,033-655-0800,116,I,2.02111E+13,NULL,NULL,N,NULL
2685282,39,강릉뚝배기,강원도 강릉시 남부로 5,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/55/2684555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2684555_image2_1.jpg,128.8809991,37.74024748,6,2.02103E+13,1,25604,033-645-9825,117,I,2.02111E+13,NULL,NULL,N,NULL
2687722,39,강릉마초루,강원도 강릉시 경강로 2072,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/78/2684978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2684978_image2_1.jpg,128.8942141,37.75327956,6,2.02103E+13,1,25539,033-645-3858,118,I,2.02111E+13,NULL,NULL,N,NULL
2685359,39,강릉생태막회집,서울특별시 영등포구 국회대로34길 6,NULL,1,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/47/2682747_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2682747_image2_1.jpg,126.8974573,37.52708516,6,2.02103E+13,20,7257,02-2068-5321,119,I,2.02111E+13,NULL,NULL,N,NULL
2670860,39,강릉엄지네꼬막집,강원도 강릉시 경강로2255번길 21,NULL,32,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/85/2671085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2671085_image2_1.jpg,128.9070487,37.7663533,6,2.02103E+13,1,25545,033-642-0178,120,I,2.02111E+13,NULL,NULL,N,NULL
2751123,39,강릉짬뽕순두부,경기도 시흥시 오이도로 245,(정왕동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/76/2751376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2751376_image2_1.jpg,126.6890204,37.34085864,6,2.02109E+13,14,15015,NULL,121,I,2.02111E+13,NULL,NULL,N,NULL
2685305,39,강릉참치,강원도 강릉시 정원로 74-19,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/17/2684717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2684717_image2_1.jpg,128.8740628,37.7644251,6,2.02012E+13,1,25516,033-655-5002,122,I,2.02111E+13,NULL,NULL,N,NULL
133786,39,강림순대,강원도 횡성군 강림면 주천강로강림5길 37,NULL,32,A05,A0502,A05020100,2.0031E+13,http://tong.visitkorea.or.kr/cms/resource/88/1813788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1813788_image3_1.jpg,128.136027,37.38069424,6,2.0211E+13,18,25272,033-342-7148,123,I,2.02111E+13,NULL,NULL,N,NULL
1208943,39,강마루,경기도 가평군 청평면 북한강로 1871,NULL,31,A05,A0502,A05020100,2.01102E+13,NULL,NULL,127.3862444,37.68490621,6,2.02101E+13,1,12458,031-584-1943,124,I,2.02111E+13,NULL,NULL,N,NULL
1920538,39,강마을다람쥐,경기도 광주시 남종면 태허정로 556,NULL,31,A05,A0502,A05020100,2.01405E+13,http://tong.visitkorea.or.kr/cms/resource/24/1920524_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1920524_image3_1.jpg,127.2828565,37.49286274,6,2.02104E+13,5,12709,031-762-5574,125,I,2.02111E+13,NULL,NULL,N,NULL
2754451,39,강만장,인천광역시 강화군 교동면 대룡안길54번길 24,NULL,2,A05,A0502,A05020900,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/70/2766270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2766270_image3_1.jpg,126.2807594,37.78179181,6,2.02111E+13,1,23002,NULL,126,I,2.02111E+13,NULL,NULL,N,NULL
2685330,39,강문어화횟집,강원도 강릉시 창해로 348,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/45/2684745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2684745_image2_1.jpg,128.9187745,37.79453083,6,2.02103E+13,1,25467,033-653-0025,127,I,2.02111E+13,NULL,NULL,N,NULL
2685468,39,강문해물칼국수,강원도 강릉시 창해로 364,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/83/2684783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2684783_image2_1.jpg,128.9172441,37.79525293,6,2.02103E+13,1,25467,010-2718-0955,128,I,2.02111E+13,NULL,NULL,N,NULL
2671150,39,강박사냉면숯불갈비,충청북도 제천시 청전대로 91,NULL,33,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/48/2671148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2671148_image2_1.jpg,128.2081718,37.14876956,6,2.02103E+13,7,27154,043-647-5596,129,I,2.02111E+13,NULL,NULL,N,NULL
133229,39,강변가든,전라북도 무주군 무주읍 무금로 523,NULL,37,A05,A0502,A05020100,2.00211E+13,http://tong.visitkorea.or.kr/cms/resource/67/1983467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1983467_image3_1.jpg,127.6066467,35.99887634,6,2.02111E+13,5,55511,063-322-9442,130,I,2.02111E+13,NULL,NULL,N,NULL
2000475,39,강변식당,경상남도 산청군 산청읍 꽃봉산로 30-5,NULL,36,A05,A0502,A05020100,2.01504E+13,NULL,NULL,127.8676836,35.41502215,6,2.02108E+13,9,52226,055-973-2346,131,I,2.02111E+13,NULL,NULL,N,NULL
686331,39,강변장어,전라남도 순천시 순천만길 436,NULL,38,A05,A0502,A05020100,2.00901E+13,http://tong.visitkorea.or.kr/cms/resource/49/688149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/688149_image3_1.jpg,127.5089425,34.89266359,6,2.02109E+13,11,58027,061-742-4233,132,I,2.02111E+13,NULL,NULL,N,NULL
133487,39,강변횟집,강원도 화천군 간동면 배터길 45,NULL,32,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/30/1022530_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1022530_image3_1.jpg,127.775669,38.09614334,6,2.02007E+13,17,24132,033-442-5007,133,I,2.02111E+13,NULL,NULL,N,NULL
2575780,39,강복궁,경상남도 창원시 성산구 마디미동로 54,"(상남동),SM빌딩 2층 201호",36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.6834395,35.21938661,6,2.0211E+13,16,51503,055-287-0991,134,I,2.02111E+13,NULL,NULL,N,NULL
2572552,39,강복삼계탕,경상남도 통영시 발개로 152,(도남동),36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.420784,34.82613704,6,2.02108E+13,17,53078,055-643-8855,135,I,2.02111E+13,NULL,NULL,N,NULL
134946,39,강서면옥,충청북도 보은군 보은읍 동편길 35,NULL,33,A05,A0502,A05020100,2.00505E+13,http://tong.visitkorea.or.kr/cms/resource/72/1849772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1849772_image3_1.jpg,127.722512,36.48240934,6,2.02107E+13,3,28950,043-544-3895,136,I,2.02111E+13,NULL,NULL,N,NULL
232229,39,강서면옥,서울특별시 중구 세종대로11길 35,NULL,1,A05,A0502,A05020100,2.0071E+13,NULL,NULL,126.9739382,37.56199358,6,2.02109E+13,24,4513,02-752-1945,137,I,2.02111E+13,NULL,NULL,N,NULL
2703381,39,강선생막국수,인천광역시 서구 담지로86번길5-41,(청라동),2,A05,A0502,A05020100,2.02101E+13,NULL,NULL,126.6622507,37.53796027,6,2.02107E+13,7,22733,032-565-9263,138,I,2.02111E+13,NULL,NULL,N,NULL
2753311,39,강성횟집,경상남도 거제시 일운면 지세포해안로 204,NULL,36,A05,A0502,A05020300,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/70/2753270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2753270_image2_1.jpg,128.7148777,34.83158338,6,2.0211E+13,1,53328,NULL,139,I,2.02111E+13,NULL,NULL,N,NULL
2580221,39,강씨네화덕생선구이꽃게장,대전광역시 서구 대덕대로234번길 46,(둔산동),3,A05,A0502,A05020100,2.01812E+13,NULL,NULL,127.3822349,36.35330136,6,2.02008E+13,3,35233,042-486-3355,140,I,2.02111E+13,NULL,NULL,N,NULL
2766724,39,강원도집,대구광역시 달성군 가창면 가창로176길 18,NULL,4,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/77/2768877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2768877_image3_1.jpg,128.6360085,35.79019921,6,2.02111E+13,3,42938,NULL,141,I,2.02111E+13,NULL,NULL,N,NULL
2507574,39,강원도해장국,울산광역시 중구 북부순환도로 864,NULL,7,A05,A0502,A05020100,2.01709E+13,NULL,NULL,129.3445496,35.58042774,6,2.02108E+13,1,44483,052-294-9400,142,I,2.02111E+13,NULL,NULL,N,NULL
133185,39,강원콩비지탕,경기도 이천시 어재연로10번길 8,NULL,31,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/75/1884975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1884975_image3_1.jpg,127.4435037,37.27797388,6,2.02007E+13,26,17374,031-633-6865,143,I,2.02111E+13,NULL,NULL,N,NULL
627268,39,강원토속식당,강원도 영월군 김삿갓면 영월동로 1121-16,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/05/2005005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2005005_image3_1.jpg,128.5364151,37.13037508,6,2.02104E+13,8,26245,033-372-9014,144,I,2.02111E+13,NULL,NULL,N,NULL
2742157,39,강원토종삼계탕,경기도 부천시 부일로237번길 23,(상동),31,A05,A0502,A05020700,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/10/2742410_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2742410_image2_1.jpg,126.7564268,37.4895259,6,2.02109E+13,11,14623,NULL,145,I,2.02111E+13,NULL,NULL,N,NULL
